experiment 1;surface bulk 2%;sample 1;1;;2;;3;;4;;5;;6;;7;;8;;9;;10;;;combined;;;;experiment 1;surface bulk 2%;sample 1;
;;grader;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;;nucelous ;myotubes;;;;;grader;nucelous 
;;40;0.011171766;0.010435648;0.010617795;0.012591325;0.01119016;0.011687407;0.011628981;0.011081912;0.010960436;0.011105735;0.010335115;0.012152967;0.010871617;0.011561009;0.010854236;0.010813688;0.017100504;0.012258277;0.011229479;0.012099403;40;0.011596009;0.0116;40;0.0117;;;40;0.011694773
;;42;0.010048764;0.009643214;0.009843671;0.012486209;0.011335857;0.012026942;0.012343834;0.010640735;0.010901479;0.012020606;0.009898129;0.012053902;0.010464601;0.011496271;0.010410021;0.010987487;0.012313041;0.012359781;0.01056745;0.011853006;42;0.010812685;0.0116;42;0.0117;j;;42;0.011673762
;;44;0.01072916;0.010133046;0.009486324;0.012230439;0.00999603;0.011832537;0.012339098;0.010766361;0.010444456;0.012137445;0.00967496;0.012039867;0.010548867;0.011358289;0.010195275;0.010470106;0.018486127;0.012405003;0.010668744;0.012011612;44;0.011256904;0.0115;44;0.0117;;;44;0.011650856
;;46;0.011417954;0.010844688;0.009701567;0.012072511;0.010170501;0.011657019;0.01143549;0.010585135;0.010504355;0.011796611;0.009730505;0.012294247;0.010803037;0.011580679;0.010319333;0.010103192;0.01805595;0.012811488;0.011168867;0.011197798;46;0.011330756;0.0115;46;0.0115;;;46;0.011542944
;;48;0.011623882;0.010632936;0.010045522;0.011393109;0.010423228;0.011197382;0.010561666;0.010516889;0.010766077;0.011592672;0.009875379;0.012393194;0.011194748;0.01154082;0.010408283;0.009767859;0.011323492;0.012366054;0.010913642;0.010427391;48;0.010713592;0.0112;48;0.0112;;;48;0.011190896
;;50;0.011103256;0.010576631;0.009163442;0.011789787;0.010688793;0.011162633;0.009935586;0.010148228;0.010826049;0.011342884;0.009999234;0.012126625;0.011056238;0.011220004;0.01045777;0.009638734;0.015888828;0.01053099;0.010671625;0.010528528;50;0.010979082;0.0109;50;0.0109;;;50;0.01094675
;;52;0.011965168;0.010929755;0.009069433;0.011041956;0.011876161;0.010859447;0.009608829;0.010022255;0.011122142;0.012010238;0.010266749;0.01177206;0.011559879;0.011226035;0.010318263;0.009590937;0.016614122;0.010544072;0.011883038;0.010517048;52;0.011428378;0.0109;52;0.0109;;;52;0.010901243
;;54;0.012415612;0.010952564;0.009542376;0.011174712;0.011555025;0.010537192;0.009584844;0.009443415;0.010971355;0.011258415;0.010452282;0.011643614;0.010734901;0.010973875;0.009772279;0.009739553;0.016217189;0.010250391;0.012123579;0.010701958;54;0.011336944;0.0107;54;0.0107;;;54;0.010706007
;;56;0.011720617;0.011568835;0.010122603;0.010574762;0.010594486;0.010516965;0.009737931;0.009549429;0.010342825;0.011046834;0.010273251;0.011248768;0.010705452;0.010655015;0.009936449;0.009802559;0.014032501;0.010443253;0.010234958;0.009894315;56;0.010770107;0.0105;56;0.0105;;;56;0.010450201
;;58;0.011171512;0.012726476;0.009338729;0.010293651;0.01074686;0.010290565;0.010397749;0.009614416;0.009828145;0.010573271;0.009622073;0.011864231;0.011237974;0.010578929;0.010147109;0.00946865;0.013259555;0.010273949;0.009964624;0.009750247;58;0.010571433;0.0105;58;0.0103;;;58;0.010327934
;;60;0.011154155;0.011714893;0.00813255;0.010054738;0.010853674;0.0099993;0.010000209;0.009523941;0.010342025;0.010872489;0.00995653;0.011603842;0.011216241;0.010673521;0.010508351;0.009606648;0.013749249;0.010494915;0.010234162;0.009629957;60;0.010614715;0.0104;60;0.0103;;;60;0.010307407
;;62;0.009596103;0.011041094;0.008630623;0.009509282;0.010328748;0.009806059;0.009394435;0.009093857;0.010201309;0.009990688;0.009642561;0.011412305;0.01073114;0.010544977;0.009891956;0.008877189;0.010079715;0.010482772;0.009653466;0.00904242;62;0.009815006;0.0100;62;0.0099;;;62;0.009857455
;;64;0.010095536;0.011937093;0.009528492;0.00953042;0.010404852;0.010188181;0.01059228;0.009418025;0.010669144;0.010421902;0.009714573;0.012331071;0.010989449;0.010193847;0.009592341;0.008648831;0.012068875;0.010206022;0.01055637;0.008966077;64;0.010421191;0.0102;64;0.0100;;;64;0.010032557
;;66;0.010509678;0.011383527;0.00924327;0.009621543;0.010666863;0.010026362;0.010129507;0.008973609;0.010705592;0.009692657;0.009535035;0.012217721;0.011269836;0.010254575;0.00940982;0.008631248;0.010420057;0.010012433;0.009265579;0.008699106;66;0.010115524;0.0100;66;0.0098;;;66;0.009824478
;;68;0.011418223;0.011461236;0.009260461;0.009376809;0.011509434;0.009839572;0.010030037;0.008938482;0.010912747;0.009912152;0.009886471;0.011862968;0.010990319;0.010005433;0.009751757;0.008667305;0.011810428;0.009946354;0.00879396;0.009022081;68;0.010436384;0.0099;68;0.0098;;;68;0.009800754
;;70;0.009968445;0.010295456;0.009580554;0.009036512;0.009934032;0.00952229;0.009772558;0.009041718;0.010487053;0.009938889;0.010431557;0.011746204;0.009876986;0.009883061;0.010053349;0.0087091;0.009280812;0.009611107;0.009509149;0.008933658;70;0.00988945;0.0097;70;0.0096;;;70;0.009631199
;;72;0.009819548;0.010116319;0.009254801;0.008833795;0.009414603;0.009278472;0.010534897;0.008980787;0.010412985;0.010406698;0.010296317;0.011134816;0.009739616;0.009776353;0.010022187;0.008823232;0.010271255;0.009275057;0.010220513;0.008791293;72;0.009998672;0.0095;72;0.0095;;;72;0.009529918
;;74;0.010622078;0.010337193;0.009257408;0.008824182;0.009490589;0.009145079;0.010496185;0.008695633;0.01041508;0.01018862;0.0100528;0.011117012;0.009686365;0.009858511;0.009588641;0.008563564;0.009898133;0.008574223;0.009349441;0.008653335;74;0.009885672;0.0094;74;0.0094;;;74;0.009350583
;;76;0.010761701;0.010470272;0.009331861;0.00895132;0.010336991;0.00938477;0.009221925;0.008651245;0.010191201;0.009832537;0.009646839;0.011451278;0.01049097;0.009865823;0.00899953;0.008404658;0.008680157;0.008208911;0.009888593;0.008380272;76;0.009754977;0.0094;76;0.0093;;;76;0.009288579
;;78;0.010371338;0.010532432;0.009809747;0.009064114;0.010437343;0.009369412;0.01024571;0.008733798;0.009968395;0.009685351;0.010377202;0.011114177;0.010304414;0.009997692;0.009360949;0.008663666;0.010402071;0.008676165;0.009453106;0.008636587;78;0.010073028;0.0094;78;0.0094;;;78;0.009401399
;;80;0.009270401;0.010638852;0.009778267;0.009010243;0.009502426;0.009091314;0.010292403;0.008953906;0.010066394;0.010158735;0.009955932;0.010682565;0.0100206;0.009463383;0.009900083;0.008659823;0.00968154;0.00852217;0.009608874;0.00825911;80;0.009807692;0.0093;80;0.0093;;;80;0.009260894
;;82;0.010322306;0.010373236;0.010230984;0.009715602;0.009189595;0.009251616;0.009754068;0.0087309;0.010422271;0.009681903;0.009404482;0.010017412;0.010649163;0.00955586;0.009742126;0.008399133;0.009689262;0.008354807;0.010109789;0.008819299;82;0.009951405;0.0093;82;0.0092;;;82;0.009247794
;;84;0.009866163;0.010547697;0.009813829;0.009878539;0.009303066;0.010300774;0.009897866;0.008659971;0.009772978;0.009127602;0.010021493;0.010152821;0.010637438;0.009337107;0.009838643;0.007967278;0.008254028;0.008883351;0.008630727;0.008377136;84;0.009603623;0.0093;84;0.0092;;;84;0.00922882
;;86;0.008798475;0.009957273;0.009245297;0.0097155;0.009501977;0.009402313;0.009337967;0.008591403;0.009861405;0.009040474;0.010086107;0.009528927;0.010260478;0.009685723;0.009301014;0.007975616;0.00756637;0.008137049;0.008970574;0.008229072;86;0.009292966;0.0090;86;0.0090;;;86;0.008959904
;;88;0.008540277;0.00961626;0.008451634;0.008950139;0.009957959;0.00973273;0.009696378;0.008372766;0.009748329;0.008314756;0.00931342;0.009433773;0.009819723;0.009637386;0.009458214;0.008793429;0.007490273;0.00799477;0.008023035;0.007482471;88;0.009049924;0.0088;88;0.0088;;;88;0.008776214
;;90;0.010917885;0.011427328;0.010899465;0.00992525;0.011779917;0.011516465;0.011939441;0.009640909;0.011512882;0.010231809;0.01098039;0.010834729;0.011429199;0.010505373;0.011334037;0.009734873;0.014325063;0.008775824;0.01281101;0.010080222;90;0.011792929;0.0103;90;0.0103;;;90;0.010303838
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hovedtotal;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
experiment 1;encapsulated flight 4%;sample 3;1;;2;;3;;4;;5;;6;;7;;8;;9;;10;;;combined;;;;experiment 1;encapsulated flight 4%;sample 3;
;;grader;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;;nucelous ;myotubes;;;;;grader;
;;-90;0.010701754;0.010307947;0.011360565;0.009781129;0.010915923;0.011376728;0.011638404;0.011464135;0.012879476;0.011053251;0.014701447;0.01145496;0.011690256;0.011328997;0.01170667;0.011130878;0.010805542;0.013033803;0.011076264;0.011489435;;0.01174763;0.011242126;;;;;-90;
;;-88;0.009208327;0.009548602;0.007412104;0.009781129;0.009734975;0.009728222;0.01025062;0.010525801;0.010755038;0.010000922;0.00967837;0.011293405;0.011247708;0.010568682;0.009799521;0.00973104;0.009440645;0.009926308;0.010214471;0.011015664;;0.009774178;0.010211978;;;;;-88;
;;-86;0.009521638;0.009724883;0.008142273;0.009781129;0.010242272;0.010234672;0.010281766;0.010828837;0.010610158;0.010020047;0.009929185;0.011820984;0.011557244;0.011228197;0.010611498;0.010106329;0.009570909;0.011982771;0.010418516;0.011311342;;0.010088546;0.010703919;;;;;-86;
;;-84;0.009495225;0.009443157;0.008643476;0.009781129;0.010536336;0.01049533;0.010363832;0.010801825;0.010627548;0.009852324;0.010395242;0.01165533;0.011521013;0.010916251;0.010671785;0.010046165;0.01022567;0.011800702;0.010017129;0.011487314;;0.010249726;0.010627953;;;;;-84;
;;-82;0.009739245;0.009984698;0.008459154;0.009781129;0.010105203;0.010142424;0.010442;0.011482192;0.010883616;0.010165458;0.010616715;0.011316864;0.011297637;0.010846395;0.010740359;0.009842136;0.009899938;0.011425702;0.010048735;0.011551898;;0.01022326;0.01065389;;;;;-82;
;;-80;0.00955553;0.010047514;0.009007905;0.009781129;0.010286361;0.010639192;0.010356234;0.011521049;0.0115321;0.010262209;0.010866178;0.011295223;0.01094475;0.010827804;0.010585729;0.010203856;0.009890945;0.011389612;0.010264228;0.011495692;;0.010328996;0.010746328;;;;;-80;
;;-78;0.009433111;0.009775911;0.008603023;0.009781129;0.010129384;0.011223224;0.010201534;0.011018485;0.010817478;0.010160674;0.010203212;0.011715738;0.011111383;0.012465023;0.010113288;0.010133147;0.009550524;0.011480341;0.010284619;0.011479328;;0.010044756;0.0109233;;;;;-78;
;;-76;0.009485686;0.009650779;0.008332739;0.009781129;0.009646552;0.011544613;0.009933284;0.011127646;0.009778515;0.00985654;0.009049933;0.011673936;0.010662742;0.011211315;0.010375154;0.009916773;0.009769298;0.011252542;0.010285077;0.01138164;;0.009731898;0.010739691;;;;;-76;
;;-74;0.00945525;0.009648626;0.008733345;0.009781129;0.009969062;0.011695779;0.01024029;0.011133214;0.009972368;0.009734503;0.009968886;0.011763368;0.010550186;0.011680547;0.010575202;0.009883763;0.00981064;0.011664019;0.010260029;0.011462497;;0.009953526;0.010844745;;;;;-74;
;;-72;0.009477488;0.009860228;0.008589223;0.009781129;0.009725378;0.011910208;0.010364089;0.01131233;0.010507628;0.009597872;0.010031133;0.011710207;0.011007046;0.012063559;0.010493292;0.009696826;0.009845035;0.011116789;0.01008329;0.01157551;;0.01001236;0.010862466;;;;;-72;
;;-70;0.009435504;0.010221774;0.008481075;0.009781129;0.009805696;0.011771061;0.010248422;0.010921844;0.010660486;0.009016113;0.009407685;0.011884388;0.010920364;0.012045362;0.010257045;0.010043641;0.009955394;0.011195739;0.010428953;0.011668308;;0.009960062;0.010854936;;;;;-70;
;;-68;0.009285726;0.009946761;0.008730203;0.009781129;0.009983385;0.011846965;0.010404151;0.01124895;0.010921881;0.009242049;0.009628566;0.01183959;0.010743877;0.01269158;0.009891353;0.010073104;0.010004564;0.011442268;0.010083048;0.011506569;;0.009967675;0.010961897;;;;;-68;
;;-66;0.009721185;0.009798841;0.008199209;0.009781129;0.009600432;0.011949942;0.010252188;0.011027397;0.010987849;0.009122433;0.010144804;0.011635333;0.010875793;0.012736746;0.009640485;0.009936852;0.009741193;0.01190644;0.009731047;0.011471039;;0.009889419;0.010936615;;;;;-66;
;;-64;0.009501776;0.009644077;0.00856951;0.009781129;0.010078057;0.012304879;0.01022497;0.010913737;0.010227986;0.009004077;0.010176584;0.011951877;0.010859165;0.012776435;0.009866155;0.010033675;0.009659286;0.012238893;0.009794313;0.01148562;;0.00989578;0.01101344;;;;;-64;
;;-62;0.009652719;0.010127238;0.008653008;0.009781129;0.009623689;0.012337305;0.010094134;0.011148472;0.010295138;0.009182657;0.010585601;0.011999695;0.010456217;0.013438107;0.00951107;0.009669682;0.009604829;0.012298515;0.010143866;0.011538009;;0.009862027;0.011152081;;;;;-62;
;;-60;0.009830298;0.010176946;0.009395498;0.009781129;0.009647782;0.012458129;0.010435379;0.011122016;0.010959782;0.009404299;0.010605567;0.011465104;0.010905572;0.013440886;0.01004424;0.009553173;0.009812521;0.012484229;0.01081678;0.011251347;;0.010245342;0.011113726;;;;;-60;
;;-58;0.009801411;0.010063594;0.009403937;0.009781129;0.009952871;0.012335779;0.010458679;0.011185685;0.010749974;0.009437481;0.010727567;0.011794068;0.011548898;0.013280158;0.009870541;0.009767416;0.009821994;0.012794631;0.010235517;0.011041587;;0.010257139;0.011148153;;;;;-58;
;;-56;0.009457782;0.010072703;0.010019531;0.009781129;0.009997244;0.012875345;0.010329359;0.010891998;0.010359015;0.009319503;0.010465777;0.01162001;0.011670336;0.013728373;0.009685084;0.009365716;0.00985871;0.012574073;0.010139343;0.011239185;;0.010198218;0.011146804;;;;;-56;
;;-54;0.00960347;0.010183513;0.010079955;0.009781129;0.009879953;0.013071039;0.010104326;0.01091931;0.0097774;0.009742096;0.010565125;0.011303729;0.01149725;0.013282829;0.00949815;0.009633279;0.010095307;0.012150913;0.010174774;0.011167159;;0.010127571;0.0111235;;;;;-54;
;;-52;0.009645801;0.010133562;0.009944653;0.009781129;0.010063642;0.01392074;0.010378486;0.011410046;0.010535424;0.009590651;0.010105523;0.011628816;0.011439611;0.012869729;0.009811735;0.009633948;0.01026468;0.011579033;0.010280382;0.01082907;;0.010246994;0.011137672;;;;;-52;
;;-50;0.00947536;0.010143578;0.009992915;0.009781129;0.009860466;0.013195294;0.010465931;0.010866629;0.010840188;0.009258043;0.010257579;0.011133395;0.01188013;0.012816545;0.010062103;0.009642195;0.01039878;0.0121197;0.010093311;0.010671643;;0.010332676;0.010962815;;;;;-50;
;;-48;0.009553119;0.010170953;0.010300473;0.009781129;0.010359968;0.013315313;0.010597604;0.010781562;0.010601947;0.009358258;0.01048293;0.011216824;0.011891943;0.01223681;0.00956387;0.009789234;0.010605657;0.011862106;0.009980515;0.010485212;;0.010393803;0.01089974;;;;;-48;
;;-46;0.009684838;0.009888816;0.010698943;0.009781129;0.010175673;0.012291647;0.010578138;0.010843158;0.010479385;0.009396129;0.009986982;0.011069687;0.011669138;0.011993077;0.009668467;0.009912793;0.011002739;0.011547866;0.010105028;0.010571131;;0.010404933;0.010729543;;;;;-46;
;;-44;0.009364128;0.009925446;0.011230233;0.009781129;0.0103403;0.011938589;0.010513257;0.010952543;0.010953196;0.009239864;0.009048306;0.01083919;0.011119574;0.011889675;0.009817669;0.009549954;0.01145267;0.010886647;0.010170238;0.010613282;;0.010400957;0.010561632;;;;;-44;
;;-42;0.009611812;0.009875551;0.011758824;0.009781129;0.010355901;0.011891755;0.010489798;0.010868578;0.010967495;0.009513464;0.009417017;0.010764448;0.01137654;0.011477351;0.010197047;0.009364796;0.011220374;0.010512301;0.010020712;0.010246827;;0.010541552;0.01042962;;;;;-42;
;;-40;0.009983392;0.009569177;0.011594715;0.009781129;0.010237645;0.011739147;0.01022784;0.010603197;0.010911743;0.009856914;0.010089671;0.010530027;0.011496731;0.011288613;0.00950945;0.009494683;0.010787103;0.010465037;0.010050961;0.010320706;;0.010488925;0.010364863;;;;;-40;
;;-38;0.009754528;0.009625229;0.010994172;0.009781129;0.010435087;0.011367232;0.01034147;0.010840485;0.011183924;0.009648898;0.010111279;0.010663308;0.011000394;0.011370763;0.009577274;0.009719188;0.010358364;0.010225237;0.010411577;0.010506866;;0.010416807;0.010374834;;;;;-38;
;;-36;0.009558877;0.009716407;0.011151968;0.009781129;0.010728616;0.010937469;0.010462677;0.010993405;0.011140074;0.009501902;0.009217661;0.009939353;0.010627924;0.011336748;0.010258993;0.009513844;0.01011871;0.010144013;0.010422884;0.010203216;;0.010368838;0.010206749;;;;;-36;
;;-34;0.009855637;0.009642293;0.011119589;0.009781129;0.010548787;0.010447418;0.010027841;0.010479932;0.010198092;0.00954083;0.009009961;0.010190941;0.01061684;0.011251238;0.010118769;0.009742636;0.010735509;0.010909582;0.010372695;0.010268975;;0.010260372;0.010225497;;;;;-34;
;;-32;0.009759281;0.009610939;0.011111864;0.009781129;0.010668505;0.010251475;0.010660225;0.010977071;0.010410808;0.00990255;0.00899675;0.010188764;0.010517454;0.0111257;0.009397423;0.009451267;0.010828339;0.010588047;0.010384023;0.01060965;;0.010273467;0.010248659;;;;;-32;
;;-30;0.010083595;0.0096625;0.012256955;0.009781129;0.010755935;0.009886336;0.010934252;0.011179051;0.011051;0.01012461;0.00900225;0.010117647;0.01064164;0.010961945;0.009489696;0.009449264;0.010598841;0.010827366;0.010549443;0.010913262;;0.010536361;0.010290311;;;;;-30;
;;-28;0.010550017;0.009362364;0.011863954;0.009781129;0.010957969;0.010032947;0.011064286;0.010683958;0.010713197;0.010368169;0.009343785;0.0102926;0.011485994;0.010751887;0.009700022;0.009548962;0.010142441;0.009818824;0.010620098;0.010300451;;0.010644176;0.010094129;;;;;-28;
;;-26;0.010612406;0.009552328;0.012299872;0.009781129;0.011100656;0.009917199;0.010872707;0.010784725;0.011238553;0.010601633;0.010012395;0.009927321;0.011885518;0.01042457;0.0093891;0.009476254;0.010548703;0.010214028;0.010971509;0.010239178;;0.010893142;0.010091837;;;;;-26;
;;-24;0.01074217;0.009390129;0.012614245;0.009781129;0.010913664;0.010039945;0.01037532;0.01088167;0.011297582;0.01061045;0.011135444;0.010177869;0.011525121;0.010379901;0.009721936;0.009463146;0.010933036;0.010227496;0.011026124;0.010784334;;0.011028464;0.010173607;;;;;-24;
;;-22;0.01061876;0.009448739;0.013572759;0.009781129;0.010968035;0.009891608;0.010730364;0.010854672;0.011539454;0.010506002;0.011510131;0.010256609;0.011368495;0.010014335;0.009217675;0.009764412;0.010487832;0.010771799;0.010699279;0.010838848;;0.011071278;0.010212815;;;;;-22;
;;-20;0.010564868;0.009524183;0.014054984;0.009781129;0.010923789;0.010295333;0.010546664;0.011013698;0.011145363;0.010843605;0.010709753;0.010132278;0.011174495;0.010913487;0.009295852;0.009652046;0.010725125;0.01033391;0.010463574;0.01056686;;0.010960447;0.010305653;;;;;-20;
;;-18;0.011060237;0.009269442;0.014942849;0.009781129;0.010902519;0.010455475;0.010601941;0.01084629;0.010849102;0.010890535;0.010205234;0.010419669;0.010523096;0.010528161;0.009973197;0.00959196;0.010713755;0.009709273;0.010828388;0.010164285;;0.011060032;0.010165622;;;;;-18;
;;-16;0.010849176;0.009485809;0.015097886;0.009781129;0.010958299;0.009885473;0.010697471;0.010938326;0.011029706;0.011427661;0.010162591;0.010159305;0.01062292;0.010454603;0.010609877;0.009483929;0.010455707;0.009214838;0.010925115;0.010379124;;0.011140875;0.01012102;;;;;-16;
;;-14;0.011104804;0.009489586;0.015799198;0.00978113;0.010995612;0.010139404;0.011336204;0.01099746;0.010952915;0.011564263;0.01113932;0.010487715;0.010972499;0.010352172;0.010067359;0.009784297;0.010582149;0.00947804;0.010950539;0.010236942;;0.01139006;0.010231101;;;;;-14;
;;-12;0.011032963;0.009832602;0.015842966;0.009781144;0.011372193;0.010474073;0.011525179;0.011026015;0.01137946;0.012452429;0.011901665;0.010528756;0.011237808;0.010789752;0.010096101;0.009886416;0.01106246;0.010572575;0.010851752;0.01044531;;0.011630255;0.010578907;;;;;-12;
